price	volume	time	buy/sell	market/limit	miscellaneous	Since
1.130000	45.97492911	1607065621.8316	s	l		1606957164403436521
1.130000	52.01266173	1607065622.5638	s	l		1606957164403436521
1.130000	49.31968398	1607065623.23	s	l		1606957164403436521
1.130000	53.32754676	1607065626.387	s	l		1606957164403436521
1.130000	54.37702322	1607065626.9482	s	l		1606957164403436521
1.130000	59.58862989	1607065627.7998	s	l		1606957164403436521
1.130000	36.81475424	1607065630.4706	s	l		1606957164403436521
1.130000	37.24839021	1607065631.2529	s	l		1606957164403436521
1.130000	39.39666216	1607065634.1483	s	l		1606957164403436521
1.130000	33.84909837	1607065634.6823	s	l		1606957164403436521
1.132114	90.00000000	1607065942.8856	b	m		1606957164403436521
1.126728	377.37000000	1607066174.4095	s	l		1606957164403436521
1.126728	374.29000000	1607066177.4423	s	l		1606957164403436521
1.126728	49.49000000	1607066220.2932	s	l		1606957164403436521
1.126728	110.61000000	1607066240.8122	s	m		1606957164403436521
1.126728	56.40000000	1607066310.8176	s	l		1606957164403436521
1.126728	28.42000000	1607066315.2315	s	l		1606957164403436521
1.126728	28.41000000	1607066321.4169	s	l		1606957164403436521
1.126728	169.63000000	1607066629.2861	s	l		1606957164403436521
1.126729	1000.00000000	1607067587.1658	s	l		1606957164403436521
1.126728	380.38455417	1607068054.6928	s	l		1606957164403436521
1.126728	378.80831158	1607068124.3397	s	l		1606957164403436521
1.126728	56.99273406	1607068449.306	s	l		1606957164403436521
1.126728	48.37948276	1607068450.1381	s	l		1606957164403436521
1.126728	65.99288862	1607068450.7207	s	l		1606957164403436521
1.126728	47.18655031	1607068452.4962	s	l		1606957164403436521
1.126728	70.56640287	1607068453.4669	s	l		1606957164403436521
1.126728	38.92543648	1607068454.1695	s	l		1606957164403436521
1.126728	49.66704417	1607068455.4811	s	l		1606957164403436521
1.126728	69.89512478	1607068456.3304	s	l		1606957164403436521
1.126728	85.25739650	1607068457.3299	s	l		1606957164403436521
1.126728	124.31200814	1607068458.306	s	l		1606957164403436521
1.126728	104.57382003	1607068459.2369	s	l		1606957164403436521
1.126728	105.34567312	1607068459.7576	s	l		1606957164403436521
1.126728	102.91968306	1607068759.5881	s	l		1606957164403436521
1.126728	14.13874067	1607068806.327	s	l		1606957164403436521
1.126728	535.57245589	1607069041.1905	s	l		1606957164403436521
1.126728	76.56429075	1607069044.0524	s	l		1606957164403436521
1.129152	14.50897542	1607071317.2684	s	l		1606957164403436521
1.129151	70.30622839	1607071317.2734	s	l		1606957164403436521
1.129151	0.18232215	1607071317.2781	s	l		1606957164403436521
1.129151	0.00047281	1607071317.2823	s	l		1606957164403436521
1.129151	0.00000123	1607071317.2861	s	l		1606957164403436521
1.130693	10.07394998	1607071428.8788	s	l		1606957164403436521
1.130693	0.02612435	1607071428.8805	s	l		1606957164403436521
1.130693	0.00006774	1607071428.882	s	l		1606957164403436521
1.130693	0.00000018	1607071428.8835	s	l		1606957164403436521
1.134282	88.16150000	1607072169.2311	b	m		1606957164403436521
1.138412	10.01000000	1607072774.0527	b	m		1606957164403436521
1.143443	34.99000000	1607072774.0562	b	m		1606957164403436521
1.143164	86.18362000	1607073101.6421	b	l		1606957164403436521
1.141313	200.00000000	1607073797.2732	b	m		1606957164403436521
1.140000	85.07976507	1607074742.1996	b	m		1606957164403436521
1.140000	0.13591016	1607074742.2019	b	m		1606957164403436521
1.140000	0.00021711	1607074742.2034	b	m		1606957164403436521
1.140000	0.00000035	1607074742.2053	b	m		1606957164403436521
1.141926	14.78410731	1607074742.2063	b	m		1606957164403436521
1.131699	506.62554472	1607076440.7459	s	m		1606957164403436521
1.131698	533.41134528	1607076440.7481	s	m		1606957164403436521
1.129030	677.55847600	1607076463.0362	s	m		1606957164403436521
1.129030	0.00000034	1607076463.041	s	m		1606957164403436521
1.126728	134.48285184	1607076687.5908	s	l		1606957164403436521
1.126728	65.51714816	1607076688.6879	s	l		1606957164403436521
1.126629	10.02002389	1607076688.8194	s	l		1606957164403436521
1.118001	443.08085013	1607076809.4654	s	m		1606957164403436521
1.118000	39.71010733	1607076812.1237	s	m		1606957164403436521
1.117526	377.81369691	1607076812.1281	s	m		1606957164403436521
1.115475	445.81291381	1607076812.1303	s	m		1606957164403436521
1.115474	10.02000001	1607076812.1339	s	m		1606957164403436521
1.114044	454.70360298	1607076812.1353	s	m		1606957164403436521
1.114044	1.17916354	1607076812.1369	s	m		1606957164403436521
1.114044	0.00305788	1607076812.1383	s	m		1606957164403436521
1.114044	0.00000793	1607076812.1398	s	m		1606957164403436521
1.105751	112.70696190	1607077034.1891	s	m		1606957164403436521
1.105751	0.29227818	1607077034.1942	s	m		1606957164403436521
1.105751	0.00075795	1607077034.1987	s	m		1606957164403436521
1.105751	0.00000196	1607077034.2036	s	m		1606957164403436521
1.108083	140.76122057	1607077301.2599	b	l		1606957164403436521
1.104430	10.02005514	1607077446.0761	s	l		1606957164403436521
1.106176	25.21640590	1607077467.7127	b	l		1606957164403436521
1.100000	54.75797894	1607077508.1087	b	l		1606957164403436521
1.100000	36.04460508	1607077545.56	b	l		1606957164403436521
1.100000	171.81663602	1607077774.1608	b	l		1606957164403436521
1.100000	0.20077996	1607077774.1632	b	l		1606957164403436521
1.100000	172.01741598	1607077790.6808	s	l		1606957164403436521
1.100000	505.60495609	1607077907.9079	b	l		1606957164403436521
1.100000	0.80767565	1607077907.9096	b	l		1606957164403436521
1.100000	0.00129022	1607077907.9112	b	l		1606957164403436521
1.100000	0.00000206	1607077907.9127	b	l		1606957164403436521
1.105770	45.00896121	1607077921.9704	b	m		1606957164403436521
1.100000	151.83225476	1607078035.1645	s	l		1606957164403436521
1.099655	14.55001796	1607078035.1662	s	l		1606957164403436521
1.099655	20.00000000	1607078035.1694	s	l		1606957164403436521
1.093495	10.02002706	1607078036.2054	s	l		1606957164403436521
1.091047	314.97997294	1607078036.2085	s	l		1606957164403436521
1.099912	89.57089000	1607078946.6853	b	l		1606957164403436521
1.099884	476.42236433	1607078970.3995	b	l		1606957164403436521
1.099887	454.77940567	1607078970.4017	b	l		1606957164403436521
1.101401	50.00000000	1607078999.257	b	m		1606957164403436521
1.101401	50.00000000	1607079001.3728	b	l		1606957164403436521
1.102772	50.00000000	1607079005.9445	b	m		1606957164403436521
1.097000	27.43026436	1607079464.0171	s	l		1606957164403436521
1.097000	0.01973564	1607079464.0218	s	l		1606957164403436521
1.099987	173.63636363	1607079572.9468	b	l		1606957164403436521
1.099925	50.00000000	1607079672.226	b	m		1606957164403436521
1.099925	25.00000000	1607079788.6515	s	l		1606957164403436521
1.102220	446.92524000	1607079845.504	b	l		1606957164403436521
1.106972	74.54826840	1607080408.5862	b	l		1606957164403436521
1.106973	10.01000000	1607080533.9823	b	m		1606957164403436521
1.112512	89.99000000	1607080533.9846	b	m		1606957164403436521
1.112509	50.00000000	1607080536.1467	b	m		1606957164403436521
1.105957	638.34031518	1607080609.634	s	m		1606957164403436521
1.105957	0.00000004	1607080609.636	s	m		1606957164403436521
1.109249	139.76104554	1607081583.7095	b	m		1606957164403436521
1.109226	10.00000000	1607081609.5367	b	m		1606957164403436521
1.100000	256.04916964	1607083009.1643	s	l		1606957164403436521
1.100000	134.83943945	1607083009.7662	s	l		1606957164403436521
1.100000	140.99071649	1607083010.4033	s	l		1606957164403436521
1.100000	131.88287236	1607083011.4233	s	l		1606957164403436521
1.100000	131.66998902	1607083011.9042	s	l		1606957164403436521
1.100000	127.68106120	1607083013.1245	s	l		1606957164403436521
1.100000	76.88675184	1607083014.2711	s	l		1606957164403436521
1.099480	909.52086000	1607083406.5228	s	l		1606957164403436521
1.093386	10.02001991	1607083923.1755	s	l		1606957164403436521
1.091047	32.94572727	1607083923.1781	s	l		1606957164403436521
1.090000	42.96574718	1607083976.4931	s	l		1606957164403436521
1.090000	57.03425282	1607083979.2548	s	l		1606957164403436521
1.085380	393.75907604	1607083987.7436	s	l		1606957164403436521
1.085380	40.01000000	1607083999.1919	s	l		1606957164403436521
1.085380	566.23092396	1607084109.3285	s	l		1606957164403436521
1.082560	10.02009080	1607084130.947	s	l		1606957164403436521
1.080000	99.99767147	1607084193.3784	s	l		1606957164403436521
1.080000	0.00232853	1607084394.46	s	l		1606957164403436521
1.076212	224.61570188	1607084394.462	s	l		1606957164403436521
1.076211	166.94496432	1607084394.4645	s	l		1606957164403436521
1.085494	25.36704863	1607084699.9141	b	l		1606957164403436521
1.085617	252.00432685	1607085062.7629	b	m		1606957164403436521
1.085618	202.38700315	1607085062.7661	b	m		1606957164403436521
1.086510	340.21841000	1607085089.1644	b	m		1606957164403436521
1.086510	225.58329781	1607085107.4986	b	m		1606957164403436521
1.086511	29.35933219	1607085107.5027	b	m		1606957164403436521
1.086510	191.04112000	1607085115.6432	b	m		1606957164403436521
1.086510	286.31366000	1607085126.1709	b	m		1606957164403436521
1.086510	62.61534638	1607085135.3215	b	m		1606957164403436521
1.086511	222.21312071	1607085135.3244	b	m		1606957164403436521
1.086511	24.90301524	1607085533.1291	b	l		1606957164403436521
1.086511	24.48535530	1607085534.3289	b	l		1606957164403436521
1.086511	0.03911399	1607085534.3315	b	l		1606957164403436521
1.086511	0.00006248	1607085534.3339	b	l		1606957164403436521
1.086511	0.00000010	1607085534.3363	b	l		1606957164403436521
1.094983	512.15479634	1607085554.7064	b	m		1606957164403436521
1.094984	177.24427960	1607085554.7123	b	m		1606957164403436521
1.094987	392.54072317	1607085554.7145	b	m		1606957164403436521
1.095882	418.06020089	1607085554.716	b	m		1606957164403436521
1.095882	10.42876879	1607085827.1252	b	l		1606957164403436521
1.095883	11.98108770	1607085827.1285	b	l		1606957164403436521
1.095432	100.00000000	1607086183.397	b	l		1606957164403436521
1.095500	100.00000000	1607087991.7005	b	m		1606957164403436521
1.095500	900.00000001	1607088017.3512	b	m		1606957164403436521
1.095884	10.01000000	1607088017.3532	b	m		1606957164403436521
1.099844	512.25915546	1607088017.355	b	m		1606957164403436521
1.099845	847.73084453	1607088017.3568	b	m		1606957164403436521
1.094442	49.87033712	1607091397.035	s	m		1606957164403436521
1.094442	0.12932663	1607091397.0386	s	m		1606957164403436521
1.094442	0.00033538	1607091397.0401	s	m		1606957164403436521
1.094442	0.00000087	1607091397.0414	s	m		1606957164403436521
1.103686	10.01000000	1607092069.654	b	l		1606957164403436521
1.109999	10.00000000	1607092361.5032	b	l		1606957164403436521
1.110000	9.98402556	1607092361.5069	b	l		1606957164403436521
1.110000	0.01255101	1607092361.5083	b	l		1606957164403436521
1.110000	0.00341796	1607092361.521	b	l		1606957164403436521
1.110000	0.00000546	1607092361.5228	b	l		1606957164403436521
1.115014	37.66385210	1607092509.365	b	l		1606957164403436521
1.115015	10.01000000	1607092509.3706	b	l		1606957164403436521
1.109788	179.60486929	1607093461.9686	s	m		1606957164403436521
1.109788	0.00000029	1607093461.9734	s	m		1606957164403436521
1.093276	10.02002193	1607098507.4557	s	l		1606957164403436521
1.082462	399.20584176	1607098652.9538	s	m		1606957164403436521
1.082461	603.06568195	1607098652.9574	s	m		1606957164403436521
1.082451	10.02008358	1607098652.96	s	m		1606957164403436521
1.081103	1254.94750819	1607098652.9649	s	m		1606957164403436521
1.081103	2.75482391	1607098652.9691	s	m		1606957164403436521
1.081103	0.00604731	1607098652.9745	s	m		1606957164403436521
1.081103	0.00001327	1607098652.9802	s	m		1606957164403436521
1.080729	99.74067425	1607099601.0039	s	m		1606957164403436521
1.080729	0.25865325	1607099601.0081	s	m		1606957164403436521
1.080729	0.00067076	1607099601.01	s	m		1606957164403436521
1.080729	0.00000174	1607099601.0116	s	m		1606957164403436521
1.078271	85.26721494	1607099642.8754	s	m		1606957164403436521
1.087061	100.00000000	1607100449.1794	b	m		1606957164403436521
1.087062	100.00000000	1607100456.821	b	m		1606957164403436521
1.086413	260.59005054	1607102458.5911	s	l		1606957164403436521
1.083334	136.64397034	1607102458.5945	s	l		1606957164403436521
1.093818	200.00000000	1607102705.774	b	m		1606957164403436521
1.095265	388.11376887	1607103486.7279	b	l		1606957164403436521
1.095278	252.13140119	1607103486.9195	b	l		1606957164403436521
1.095278	204.72658541	1607103487.0278	b	l		1606957164403436521
1.095734	10.01000000	1607103487.0301	b	l		1606957164403436521
1.095266	179.31433626	1607103488.5456	s	l		1606957164403436521
1.095266	46.63497650	1607103489.4629	s	l		1606957164403436521
1.103614	293.13492875	1607103543.7895	b	l		1606957164403436521
1.103616	10.01000000	1607103543.7927	b	l		1606957164403436521
1.109374	202.17194362	1607103563.8663	s	m		1606957164403436521
1.109374	0.14515390	1607103563.868	s	m		1606957164403436521
1.109374	619.54816248	1607103563.8837	s	l		1606957164403436521
1.093276	10.02002193	1607103848.8984	s	l		1606957164403436521
1.085200	92.16000000	1607106121.8615	s	m		1606957164403436521
1.082451	5.59207538	1607106121.8648	s	m		1606957164403436521
1.091069	50.00000000	1607106147.6875	b	m		1606957164403436521
1.095623	100.00000000	1607111262.1461	b	m		1606957164403436521
1.095373	99.41533458	1607112002.3418	b	m		1606957164403436521
1.095002	36.52961000	1607113537.8295	b	m		1606957164403436521
1.093915	100.00000000	1607113854.8829	b	m		1606957164403436521
1.086526	45.24315955	1607115922.6545	b	l		1607113854882862557
1.075077	130.21459865	1607117222.8947	b	l		1607113854882862557
1.075308	18.98622851	1607117531.2799	b	l		1607113854882862557
1.075310	18.97809115	1607117548.7126	b	l		1607113854882862557
1.077282	80.00000000	1607117629.0885	b	m		1607113854882862557
1.066232	7.61578000	1607117834.351	s	l		1607113854882862557
1.066269	86.75372310	1607117854.0303	s	l		1607113854882862557
1.067051	9.97406742	1607118292.4269	s	m		1607113854882862557
1.067051	0.02586533	1607118292.4289	s	m		1607113854882862557
1.067051	0.00006708	1607118292.4304	s	m		1607113854882862557
1.067051	0.00000017	1607118292.4318	s	m		1607113854882862557
1.076943	25.42371374	1607118428.0346	b	l		1607113854882862557
1.078727	50.00000000	1607118455.0435	b	m		1607113854882862557
1.079363	100.00000000	1607119552.0343	b	l		1607113854882862557
1.074879	10.00000000	1607119772.419	b	l		1607113854882862557
1.075918	10.00000000	1607119888.3626	b	l		1607113854882862557
1.065163	193.30275541	1607120910.5992	s	l		1607113854882862557
1.065185	14.17688102	1607121154.5003	s	l		1607113854882862557
1.073221	10.00000000	1607121420.2867	b	l		1607113854882862557
1.065162	16.89883792	1607121524.3933	s	l		1607113854882862557
1.064001	69.40066206	1607121897.8394	s	l		1607113854882862557
1.064001	120.91921757	1607122077.0057	s	m		1607113854882862557
1.064000	20.00000000	1607122077.0111	s	m		1607113854882862557
1.061907	166.49662476	1607122077.0128	s	m		1607113854882862557
1.061906	191.28752933	1607122077.0144	s	m		1607113854882862557
1.061906	0.00000036	1607122077.02	s	m		1607113854882862557
1.067485	282.51945042	1607122324.0022	b	l		1607113854882862557
1.071387	430.09500000	1607122327.2447	b	m		1607113854882862557
1.068356	89.51205491	1607122529.0381	b	l		1607113854882862557
1.056176	538.21425390	1607122771.1506	s	l		1607113854882862557
1.056175	3598.99824390	1607122771.1525	s	l		1607113854882862557
1.056175	4.31362154	1607122771.1607	s	l		1607113854882862557
1.056175	0.00517015	1607122771.1664	s	l		1607113854882862557
1.056175	0.00000619	1607122771.1715	s	l		1607113854882862557
1.071973	30.00000000	1607123557.9494	b	m		1607113854882862557
1.071953	50.00000000	1607123616.1207	b	m		1607113854882862557
1.069377	384.13422020	1607130765.861	s	l		1607113854882862557
1.069377	213.76652523	1607130765.871	s	l		1607113854882862557
1.068774	128.53817801	1607130765.8725	s	l		1607113854882862557
1.068774	60.84303778	1607130766.0508	s	l		1607113854882862557
1.082794	121.02115751	1607145885.8374	s	l		1607113854882862557
1.095044	30.00000000	1607145927.967	b	m		1607113854882862557
1.094629	9.97406742	1607147560.901	s	m		1607113854882862557
1.102539	15.60207538	1607150598.6184	b	l		1607113854882862557
1.098581	25.42371374	1607151027.6455	s	m		1607113854882862557
1.108550	90.94159036	1607153304.5551	b	l		1607113854882862557
1.108550	1.21646729	1607155592.3387	b	l		1607113854882862557
1.108550	0.00194235	1607155592.3405	b	l		1607113854882862557
1.115824	10.01000000	1607156122.3317	b	l		1607113854882862557
1.127762	408.12884278	1607157397.8224	b	l		1607113854882862557
1.127763	52.64623544	1607157397.8263	b	l		1607113854882862557
1.127764	558.25576311	1607157400.2285	s	l		1607113854882862557
1.127764	526.79975862	1607157401.3348	s	l		1607113854882862557
1.127764	504.20362775	1607157401.9045	s	l		1607113854882862557
1.127764	572.34815796	1607157402.8897	s	l		1607113854882862557
1.127764	572.99977122	1607157403.4818	s	l		1607113854882862557
1.127764	548.54374355	1607157404.2323	s	l		1607113854882862557
1.127764	397.60539526	1607157405.005	s	l		1607113854882862557
1.117681	384.45025331	1607157443.765	b	l		1607113854882862557
1.117681	1295.00000000	1607157444.0308	b	l		1607113854882862557
1.107794	387.14457672	1607159176.7727	b	l		1607113854882862557
1.107794	1295.00000000	1607159177.0121	b	l		1607113854882862557
1.107794	294.55142381	1607159220.2069	b	l		1607113854882862557
1.105248	484.80327793	1607159483.4271	s	l		1607113854882862557
1.105248	0.58106665	1607159483.4543	s	l		1607113854882862557
1.105248	0.00065542	1607159483.4588	s	l		1607113854882862557
1.105249	100.00000000	1607160515.6604	s	l		1607113854882862557
1.105248	33.39489171	1607160539.3459	s	l		1607113854882862557
1.109541	36.52961000	1607162636.321	s	m		1607113854882862557
1.121223	17.83766000	1607162738.4647	b	m		1607113854882862557
1.112300	214.44244963	1607165714.0467	s	m		1607113854882862557
1.112300	0.00000025	1607165714.0527	s	m		1607113854882862557
1.113272	50.00000000	1607165743.8316	s	m		1607113854882862557
1.113272	50.00000000	1607165745.0138	s	m		1607113854882862557
1.113272	50.00000000	1607165745.9205	s	m		1607113854882862557
1.119429	230.00000000	1607166554.2112	b	m		1607113854882862557
1.113327	84.92581000	1607167386.6157	b	l		1607113854882862557
1.112190	23.76689000	1607167927.1059	b	l		1607113854882862557
1.110005	45.04484000	1607172074.2937	b	m		1607113854882862557
1.108571	622.15727982	1607174887.7325	s	m		1607113854882862557
1.108571	0.86980247	1607174887.7411	s	m		1607113854882862557
1.108571	0.00121602	1607174887.7458	s	m		1607113854882862557
1.108571	0.00000169	1607174887.75	s	m		1607113854882862557
1.108571	50.00000000	1607175915.2577	s	l		1607113854882862557
1.092633	20.00000000	1607177683.1151	s	m		1607113854882862557
1.105947	163.51159168	1607184626.2447	b	l		1607113854882862557
1.105947	824.20288000	1607184626.7585	b	l		1607113854882862557
1.105947	163.51140154	1607184626.826	b	l		1607113854882862557
1.105947	826.19239000	1607184626.8994	b	l		1607113854882862557
1.105947	162.07324522	1607184627.3413	b	l		1607113854882862557
1.105947	162.18301967	1607184628.3014	b	l		1607113854882862557
1.105947	162.23181110	1607184628.924	b	l		1607113854882862557
1.105947	160.85952669	1607184630.0497	b	l		1607113854882862557
1.111121	12.25638394	1607185977.8787	s	m		1607113854882862557
1.117270	117.07460204	1607191502.8959	b	m		1607113854882862557
1.122198	25.95492800	1607195108.4582	b	m		1607113854882862557
1.128776	312.51071419	1607198258.5537	b	l		1607113854882862557
1.128776	411.28382570	1607198260.1339	s	l		1607113854882862557
1.128308	17.55618213	1607198704.3432	b	m		1607113854882862557
1.125437	36.95640862	1607202302.4157	b	m		1607113854882862557
1.125437	88.56751652	1607202792.0137	s	l		1607113854882862557
1.121879	252.75749478	1607205227.5317	b	m		1607113854882862557
1.121880	818.63099000	1607205227.5372	b	m		1607113854882862557
1.124152	428.61151522	1607205227.5385	b	m		1607113854882862557
1.114157	184.80011649	1607205824.4566	s	l		1607113854882862557
1.113078	53.59100831	1607205900.659	s	m		1607113854882862557
1.112763	185.48927814	1607206189.6453	s	l		1607113854882862557
1.115338	185.02661052	1607206432.85	s	l		1607113854882862557
1.115596	184.99539361	1607206556.1544	s	l		1607113854882862557
1.115526	92.64189669	1607206925.4816	s	l		1607113854882862557
1.122633	183.85354148	1607207962.8598	b	l		1607113854882862557
1.114091	21.84819195	1607209501.7077	s	m		1607113854882862557
1.126425	133.16430000	1607212371.7751	b	l		1607113854882862557
1.125533	43.44221458	1607213104.3628	s	m		1607113854882862557
1.131000	16.89000000	1607214251.7731	b	l		1607113854882862557
1.131349	200.00000000	1607215950.6693	b	m		1607113854882862557
1.133289	182.00010273	1607216029.7921	b	l		1607113854882862557
1.130171	20.52956254	1607216700.3515	b	m		1607113854882862557
1.130253	256.53747290	1607216861.501	b	m		1607113854882862557
1.130253	43.46252710	1607216861.5204	b	m		1607113854882862557
1.130490	182.36345538	1607218180.7101	b	l		1607113854882862557
1.128851	182.66287747	1607219405.9732	b	l		1607113854882862557
1.133299	16.54556943	1607223902.5392	b	m		1607113854882862557
1.108734	60.84181129	1607239108.4433	s	m		1607113854882862557
1.108734	0.15777849	1607239108.4526	s	m		1607113854882862557
1.108734	0.00040916	1607239108.4552	s	m		1607113854882862557
1.108734	0.00000106	1607239108.4581	s	m		1607113854882862557
1.115032	14.88183665	1607240815.6499	b	l		1607113854882862557
1.111232	82.81403353	1607241900.1013	s	m		1607113854882862557
1.109847	299.28172492	1607242774.6145	s	m		1607113854882862557
1.109847	0.71655640	1607242774.6169	s	m		1607113854882862557
1.109847	0.00171562	1607242774.6183	s	m		1607113854882862557
1.109847	0.00000306	1607242774.6195	s	m		1607113854882862557
1.110406	199.48135606	1607243257.2144	s	m		1607113854882862557
1.110406	0.51730653	1607243257.2175	s	m		1607113854882862557
1.110406	0.00133741	1607243257.219	s	m		1607113854882862557
1.109969	229.58674418	1607243348.6777	s	m		1607113854882862557
1.109969	0.41251362	1607243348.6834	s	m		1607113854882862557
1.109969	0.00074119	1607243348.6872	s	m		1607113854882862557
1.109969	0.00000101	1607243348.6912	s	m		1607113854882862557
1.118788	44.02670000	1607243827.0114	b	l		1607113854882862557
1.108410	386.67315786	1607244363.1432	s	l		1607113854882862557
1.108409	184.88665288	1607244432.5341	s	l		1607113854882862557
1.108409	185.61716816	1607244552.5814	s	l		1607113854882862557
1.108409	79.49617896	1607244674.8171	s	l		1607113854882862557
1.105586	89.19647753	1607249102.039	b	m		1607113854882862557
1.094898	11.05167142	1607256304.3401	s	m		1607113854882862557
1.095651	88.56751652	1607256570.4491	s	l		1607113854882862557
1.094986	645.67092859	1607259898.0501	s	m		1607113854882862557
1.094985	71.86744520	1607259898.061	s	m		1607113854882862557
1.094985	110.80068885	1607259901.8301	s	m		1607113854882862557
1.094985	0.26528497	1607259901.8319	s	m		1607113854882862557
1.094985	0.00063516	1607259901.8334	s	m		1607113854882862557
1.094985	0.00000152	1607259901.8349	s	m		1607113854882862557
1.094985	80.14541350	1607262455.9227	s	l		1607113854882862557
1.092682	137.00000000	1607263456.0043	b	m		1607113854882862557
1.094921	300.00000000	1607264852.3726	b	m		1607113854882862557
1.094917	50.00000000	1607264868.838	b	m		1607113854882862557
1.094916	50.00000000	1607264872.1714	b	l		1607113854882862557
1.094916	50.00000000	1607264872.8921	b	l		1607113854882862557
1.094909	50.00000000	1607264901.9549	b	m		1607113854882862557
1.107228	443.30686894	1607269453.3475	b	m		1607113854882862557
1.107229	829.54450000	1607269453.3493	b	m		1607113854882862557
1.107420	273.64576193	1607269453.3511	b	m		1607113854882862557
1.107422	388.59858866	1607269453.3535	b	m		1607113854882862557
1.109462	264.90428047	1607269453.3552	b	m		1607113854882862557
1.109325	50.00000000	1607269477.0175	b	m		1607113854882862557
1.109272	50.00000000	1607269480.234	b	l		1607113854882862557
1.105191	230.00000000	1607270121.3325	b	m		1607113854882862557
1.096204	389.37890579	1607270814.3222	s	l		1607113854882862557
1.096204	181.02927807	1607270814.3303	s	l		1607113854882862557
1.100892	227.08858000	1607271433.3382	b	m		1607113854882862557
1.088625	229.58674418	1607272897.3774	s	m		1607113854882862557
1.088625	0.41251362	1607272897.3861	s	m		1607113854882862557
1.088625	0.00074119	1607272897.3881	s	m		1607113854882862557
1.088625	0.00000101	1607272897.3899	s	m		1607113854882862557
1.097400	70.00000000	1607273565.2982	b	m		1607113854882862557
1.099422	8.39563000	1607277206.4902	b	l		1607113854882862557
1.098237	4.09068000	1607282223.034	b	l		1607113854882862557
1.085861	11.85548574	1607282291.2424	s	m		1607113854882862557
1.085861	0.03074432	1607282291.2451	s	m		1607113854882862557
1.085861	0.00007973	1607282291.2466	s	m		1607113854882862557
1.085861	0.00000021	1607282291.2485	s	m		1607113854882862557
1.088281	451.69117097	1607283660.9757	s	m		1607113854882862557
1.088280	401.19972970	1607283660.9789	s	m		1607113854882862557
1.088280	1.04041422	1607283660.9801	s	m		1607113854882862557
1.088280	0.00269807	1607283660.9814	s	m		1607113854882862557
1.088280	0.00000699	1607283660.9825	s	m		1607113854882862557
1.096326	10.00000000	1607284849.0792	b	m		1607113854882862557
1.098865	423.92561234	1607285597.6185	b	m		1607113854882862557
1.098866	833.77457000	1607285597.624	b	m		1607113854882862557
1.100151	441.69749259	1607285597.6259	b	m		1607113854882862557
1.100152	1250.00000000	1607285597.628	b	m		1607113854882862557
1.100154	396.06509574	1607285597.6308	b	m		1607113854882862557
1.101403	456.09410133	1607285597.6325	b	m		1607113854882862557
1.102148	198.44312800	1607285597.634	b	m		1607113854882862557
1.093462	391.57596104	1607286680.9243	s	l		1607113854882862557
1.093719	18.28623000	1607287817.9016	b	m		1607113854882862557
1.084440	85.79409417	1607290855.1376	s	m		1607113854882862557
1.084440	0.20541284	1607290855.1447	s	m		1607113854882862557
1.084440	0.00049181	1607290855.1489	s	m		1607113854882862557
1.084440	0.00000118	1607290855.153	s	m		1607113854882862557
1.085565	400.62555794	1607291112.5463	s	m		1607113854882862557
1.085564	8.74913184	1607291112.5494	s	m		1607113854882862557
1.085564	0.02268875	1607291112.5509	s	m		1607113854882862557
1.085564	0.00005147	1607291112.5525	s	m		1607113854882862557
1.088498	39.14024983	1607294096.5786	s	m		1607113854882862557
1.088498	0.10150075	1607294096.5834	s	m		1607113854882862557
1.088498	0.00025942	1607294096.5854	s	m		1607113854882862557
1.096885	92.39288071	1607294282.3075	b	m		1607113854882862557
1.096000	53.04820526	1607296245.1864	b	l		1607113854882862557
1.096000	0.00000031	1607296245.1883	b	l		1607113854882862557
1.096410	300.00000000	1607297257.2441	s	m		1607113854882862557
1.098358	99.78048294	1607297972.8257	s	m		1607113854882862557
1.098358	0.21903518	1607297972.8286	s	m		1607113854882862557
1.098358	0.00048082	1607297972.8299	s	m		1607113854882862557
1.098358	0.00000106	1607297972.8313	s	m		1607113854882862557
1.102865	80.14541350	1607299415.4569	s	l		1607113854882862557
1.111864	68.76280000	1607301197.9536	b	m		1607113854882862557
1.107344	10.02006092	1607310402.7532	b	l		1607113854882862557
1.104038	10.02008037	1607310447.1414	s	m		1607113854882862557
1.099697	39.97991963	1607310447.1463	s	m		1607113854882862557
1.096656	50.00000000	1607310447.764	s	m		1607113854882862557
1.097349	50.00000000	1607310450.0138	s	m		1607113854882862557
1.105873	13.64012086	1607310689.8114	b	m		1607113854882862557
1.118092	10.01000000	1607318212.143	b	l		1607113854882862557
1.119401	10.00838841	1607318373.3439	b	l		1607113854882862557
1.117222	69.84633806	1607318373.352	s	m		1607113854882862557
1.119401	0.00161159	1607318629.0148	b	l		1607113854882862557
1.122999	174.33613030	1607318629.0165	b	l		1607113854882862557
1.123000	17.19070000	1607324525.7693	b	l		1607113854882862557
1.128856	222.00000000	1607327663.1451	b	m		1607113854882862557
1.128772	50.00000000	1607327701.7005	b	m		1607113854882862557
1.118688	13.64012086	1607327789.7863	s	m		1607113854882862557
1.131938	8.70381000	1607329803.9155	b	l		1607113854882862557
1.119214	506.70420067	1607333318.0724	s	m		1607113854882862557
1.119213	1250.00000000	1607333318.0813	s	m		1607113854882862557
1.119124	381.66846965	1607333318.0833	s	m		1607113854882862557
1.116577	361.62732968	1607333318.085	s	m		1607113854882862557
